LogID,Timestamp,LogLevel,Message,LogType
124,Sun Jan 19 10:51:50 2024,error,"3476556] [client 204.10.194.48:64314] PHP Fatal error:  Uncaught Error: Interface ""WpOrg\\Requests\\HookManager"" not found in /var/www/sylvainkalache.com/wp-includes/Requests/src/Hooks.php:19\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/Requests/src/Hooks.php on line 19",T40
125,Sun Jan 19 10:53:28 2024,error,"3477269] [client 204.10.194.48:52887] PHP Fatal error:  Uncaught Error: Interface ""SimplePie_Cache_Base"" not found in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/DB.php:50\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/DB.php on line 50",T40
126,Sun Jan 19 10:53:33 2024,error,"3478729] [client 204.10.194.48:56119] PHP Fatal error:  Uncaught Error: Interface ""SimplePie_Cache_Base"" not found in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/File.php:50\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/File.php on line 50",T40
127,Sun Jan 19 10:53:37 2024,error,"3474139] [client 204.10.194.48:55144] PHP Fatal error:  Uncaught Error: Interface ""SimplePie_Cache_Base"" not found in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/Memcache.php:57\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/Memcache.php on line 57",T40
128,Sun Jan 19 10:53:40 2024,error,"3477119] [client 204.10.194.48:64593] PHP Fatal error:  Uncaught Error: Interface ""SimplePie_Cache_Base"" not found in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/Memcached.php:58\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/Memcached.php on line 58",T40
129,Sun Jan 19 10:53:44 2024,error,"3476557] [client 204.10.194.48:51425] PHP Fatal error:  Uncaught Error: Class ""SimplePie_Cache_DB"" not found in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/MySQL.php:56\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/MySQL.php on line 56",T20
130,Sun Jan 19 10:53:46 2024,error,"3476678] [client 204.10.194.48:49736] PHP Fatal error:  Uncaught Error: Interface ""SimplePie_Cache_Base"" not found in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/Redis.php:27\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/SimplePie/Cache/Redis.php on line 27",T40
131,Sun Jan 19 10:54:10 2024,error,"3478729] [client 204.10.194.48:54495] PHP Fatal error:  Uncaught Error: Class ""SimplePie"" not found in /var/www/sylvainkalache.com/wp-includes/SimplePie/Core.php:53\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/SimplePie/Core.php on line 53",T20
132,Sun Jan 19 10:57:54 2024,error,3476557] [client 204.10.194.48:57595] PHP Fatal error:  Uncaught Error: Call to undefined function add_action() in /var/www/sylvainkalache.com/wp-includes/block-bindings/pattern-overrides.php:47\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-bindings/pattern-overrides.php on line 47,T15
133,Sun Jan 19 10:58:00 2024,error,3474139] [client 204.10.194.48:53154] PHP Fatal error:  Uncaught Error: Call to undefined function add_action() in /var/www/sylvainkalache.com/wp-includes/block-bindings/post-meta.php:70\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-bindings/post-meta.php on line 70,T15
134,Sun Jan 19 10:58:21 2024,error,3476680] [client 204.10.194.48:56209] PHP Fatal error:  Uncaught Error: Call to undefined function _x() in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-grid-posts.php:9\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-grid-posts.php on line 9,T15
135,Sun Jan 19 10:58:26 2024,error,3476679] [client 204.10.194.48:56740] PHP Fatal error:  Uncaught Error: Call to undefined function _x() in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-large-title-posts.php:9\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-large-title-posts.php on line 9,T15
136,Sun Jan 19 10:58:30 2024,error,3478729] [client 204.10.194.48:62459] PHP Fatal error:  Uncaught Error: Call to undefined function _x() in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-medium-posts.php:9\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-medium-posts.php on line 9,T15
137,Sun Jan 19 10:58:34 2024,error,3476556] [client 204.10.194.48:62285] PHP Fatal error:  Uncaught Error: Call to undefined function _x() in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-offset-posts.php:9\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-offset-posts.php on line 9,T15
138,Sun Jan 19 10:58:40 2024,error,3477273] [client 204.10.194.48:59570] PHP Fatal error:  Uncaught Error: Call to undefined function _x() in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-small-posts.php:9\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-small-posts.php on line 9,T15
139,Sun Jan 19 10:58:46 2024,error,3476557] [client 204.10.194.48:54701] PHP Fatal error:  Uncaught Error: Call to undefined function _x() in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-standard-posts.php:9\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-patterns/query-standard-posts.php on line 9,T15
140,Sun Jan 19 10:58:50 2024,error,3474139] [client 204.10.194.48:60389] PHP Fatal error:  Uncaught Error: Call to undefined function _x() in /var/www/sylvainkalache.com/wp-includes/block-patterns/social-links-shared-background-color.php:9\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-patterns/social-links-shared-background-color.php on line 9,T15
141,Sun Jan 19 10:59:06 2024,error,"3476557] [client 204.10.194.48:56536] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/align.php:59\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/align.php on line 59",T20
142,Sun Jan 19 10:59:13 2024,error,"3474139] [client 204.10.194.48:55643] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/background.php:131\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/background.php on line 131",T20
143,Sun Jan 19 10:59:18 2024,error,"3476556] [client 204.10.194.48:56809] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/border.php:170\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/border.php on line 170",T20
144,Sun Jan 19 10:59:24 2024,error,"3477119] [client 204.10.194.48:61099] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/colors.php:138\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/colors.php on line 138",T20
145,Sun Jan 19 10:59:30 2024,error,"3477273] [client 204.10.194.48:64556] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/custom-classname.php:59\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/custom-classname.php on line 59",T20
146,Sun Jan 19 10:59:33 2024,error,3477269] [client 204.10.194.48:50292] PHP Fatal error:  Uncaught Error: Call to undefined function add_filter() in /var/www/sylvainkalache.com/wp-includes/block-supports/dimensions.php:164\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/dimensions.php on line 164,T15
147,Sun Jan 19 10:59:40 2024,error,"3476680] [client 204.10.194.48:58511] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/duotone.php:36\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/duotone.php on line 36",T20
148,Sun Jan 19 10:59:46 2024,error,3476679] [client 204.10.194.48:49783] PHP Fatal error:  Uncaught Error: Call to undefined function add_filter() in /var/www/sylvainkalache.com/wp-includes/block-supports/elements.php:231\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/elements.php on line 231,T15
149,Sun Jan 19 10:59:54 2024,error,"3477269] [client 204.10.194.48:59473] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/generated-classname.php:66\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/generated-classname.php on line 66",T20
150,Sun Jan 19 10:59:59 2024,error,"3476557] [client 204.10.194.48:54273] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/layout.php:855\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/layout.php on line 855",T20
151,Sun Jan 19 11:00:08 2024,error,"3474139] [client 204.10.194.48:65522] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/position.php:145\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/position.php on line 145",T20
152,Sun Jan 19 11:00:13 2024,error,3476556] [client 204.10.194.48:57780] PHP Fatal error:  Uncaught Error: Call to undefined function add_filter() in /var/www/sylvainkalache.com/wp-includes/block-supports/settings.php:151\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/settings.php on line 151,T15
153,Sun Jan 19 11:00:17 2024,error,"3477269] [client 204.10.194.48:63202] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/shadow.php:75\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/shadow.php on line 75",T20
154,Sun Jan 19 11:00:23 2024,error,"3477273] [client 204.10.194.48:53527] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/spacing.php:83\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/spacing.php on line 83",T20
155,Sun Jan 19 11:00:29 2024,error,"3476678] [client 204.10.194.48:56259] PHP Fatal error:  Uncaught Error: Class ""WP_Block_Supports"" not found in /var/www/sylvainkalache.com/wp-includes/block-supports/typography.php:653\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/block-supports/typography.php on line 653",T20
156,Sun Jan 19 11:00:53 2024,error,"3480645] [client 204.10.194.48:59072] PHP Fatal error:  Uncaught Error: Undefined constant ""ABSPATH"" in /var/www/sylvainkalache.com/wp-includes/blocks/index.php:8\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/blocks/index.php on line 8",T41
157,Sun Jan 19 11:02:05 2024,error,"3478729] [client 204.10.194.48:60826] PHP Fatal error:  Uncaught Error: Undefined constant ""ABSPATH"" in /var/www/sylvainkalache.com/wp-includes/class-wp-http.php:11\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/class-wp-http.php on line 11",T41
158,Sun Jan 19 11:02:23 2024,error,"3477119] [client 204.10.194.48:63184] PHP Fatal error:  Uncaught Error: Class ""WP_Dependencies"" not found in /var/www/sylvainkalache.com/wp-includes/class-wp-scripts.php:18\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/class-wp-scripts.php on line 18",T20
159,Sun Jan 19 11:02:29 2024,error,"3477273] [client 204.10.194.48:63597] PHP Fatal error:  Uncaught Error: Class ""WP_Dependencies"" not found in /var/www/sylvainkalache.com/wp-includes/class-wp-styles.php:18\nStack trace:\n#0 {main}\n  thrown in /var/www/sylvainkalache.com/wp-includes/class-wp-styles.php on line 18",T20
160,Sun Jan 19 19:51:49 2024,error,3481534] [client 172.70.86.159:62846] AH01630: client denied by server configuration: /var/www/rootly.com/wp-content/uploads/wpcf7_uploads/,T4
161,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 494",T21
162,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 495",T21
163,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 496",T21
164,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 497",T21
165,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 498",T21
166,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 499",T21
167,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 494",T21
168,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 495",T21
169,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 496",T21
170,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 497",T21
171,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 498",T21
172,Sun Jan 19 21:56:33 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 499",T21
173,Sun Jan 19 21:56:34 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 494",T21
174,Sun Jan 19 21:56:34 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 495",T21
175,Sun Jan 19 21:56:34 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 496",T21
176,Sun Jan 19 21:56:34 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 497",T21
177,Sun Jan 19 21:56:36 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 496",T21
178,Sun Jan 19 21:56:36 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 497",T21
179,Sun Jan 19 21:56:36 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 498",T21
180,Sun Jan 19 21:56:36 2024,warn,"3482458] [client 87.120.126.223:59336] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 499",T21
181,Sun Jan 19 21:59:12 2024,error,3482001] [client 68.183.180.73:37636] AH01630: client denied by server configuration: /var/www/rootly.com/server-status,T4
182,Mon Jan 20 00:00:01 2024,notice,"2898323] AH00171: Graceful restart requested, doing restart",T3
183,Sat Jan 18 00:00:00 2024,notice,2898323] AH00163: Apache/2.4.52 (Ubuntu) OpenSSL/3.0.2 configured -- resuming normal operations,T1
184,Sat Jan 18 00:00:00 2024,notice,2898323] AH00094: Command line: '/usr/sbin/apache2',T2
185,Sat Jan 18 00:59:49 2024,warn,"3461451] [client 205.210.31.23:61350] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 494",T21
186,Sat Jan 18 00:59:49 2024,warn,"3461451] [client 205.210.31.23:61350] PHP Warning:  Undefined array key ""HTTP_USER_AGENT"" in /var/www/sylvainkalache.com/wp-content/themes/themify-base/themify/themify-functions.php on line 495",T21
